MosaicID,UniprotID,GeneSymbol,Description,Peptides,A_plus_1,A_plus_2,A_plus_3,A_minus_1,A_minus_2,A_minus_3,B_plus_1,B_plus_2,B_plus_3,B_minus_1,B_minus_2,B_minus_3,A_plus_1_48,A_plus_2_48,A_plus_3_48,A_minus_1_48,A_minus_2_48,A_minus_3_48
TNPO3__Q9Y5L0_1,Q9Y5L0-1,TNPO3,Isoform 1 of Transportin-3,1,2.89171,2.81599,0,0.501808,2.48157,25.8176,2.67597,2.59027,0,1.15018,1.88796,0,2.72479,2.61797,14.2038,2.86314,3.09156,31.6857
EIF3G__O75821,O75821,EIF3G,Eukaryotic translation initiation factor 3 subunit G,1,4.82024,6.2533,11.361,7.86502,6.61422,0,6.72479,6.94006,0,7.94645,8.9056,0,6.16654,6.43538,0,8.41749,11.5499,0
RNMT__O43148_2,O43148-2,RNMT,Isoform 2 of mRNA cap guanine-N7 methyltransferase,1,6.62878,7.17964,0,8.37761,8.57718,0,6.24949,6.76266,0,7.72155,7.94893,12.3432,8.15882,6.50515,0,6.3065,7.24047,0
ANP32B__Q92688,Q92688,ANP32B,Acidic leucine-rich nuclear phosphoprotein 32 family member B,1,7.3158,7.52707,0,9.94519,7.48641,0,7.56738,6.67759,0,8.15514,9.59727,0,7.47078,7.03766,0,8.08965,13.1301,0
OAT__P04181,P04181,OAT,"Ornithine aminotransferase, mitochondrial",1,10.1066,8.52811,0,7.54811,6.3015,0,8.97718,7.18646,0,7.50873,7.01127,0,6.65611,6.72587,8.86811,6.94322,7.63871,0
CTTN__Q14247_2,Q14247-2,CTTN,Isoform 2 of Src substrate cortactin,2,5.27055,6.10261,0,6.83612,5.96878,0,5.95295,6.13588,8.33908,6.60279,6.58271,0,5.60886,5.88986,10.4824,7.08825,7.87047,5.2687
BLVRB__P30043,P30043,BLVRB,Flavin reductase (NADPH),3,5.53103,5.98788,0,1.73801,3.52859,17.7815,5.31719,5.7086,0,2.88505,2.89257,0,3.80307,4.26588,5.06576,4.52982,4.22237,26.7427
SDHB__P21912,P21912,SDHB,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",1,4.22191,5.01454,0,4.45983,4.56924,0,4.04984,5.31923,0,4.12339,4.42708,42.9103,4.74603,5.21712,0,4.89795,6.04357,0
BRD4__O60885,O60885,BRD4,Bromodomain-containing protein 4,1,7.96293,8.48442,0,10.3265,10.732,0,8.1949,9.48804,0,9.29449,9.93855,0,8.4866,9.55426,0,7.52825,0.00906988,0
RAD50__Q92878_2,Q92878-2,RAD50,Isoform 2 of DNA repair protein RAD50,3,4.28776,4.99515,7.20858,4.50422,5.06925,0,6.58482,6.2276,30.1363,5.24828,5.27432,0,5.23557,6.41645,0,5.04686,3.76481,0
CNP__P09543,P09543,CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",1,3.98794,3.75639,0,4.31644,4.39046,0,3.97219,3.83804,15.0069,4.61794,3.85415,36.2378,3.74032,3.52518,0,3.8251,4.93108,0
RALY__Q9UKM9,Q9UKM9,RALY,RNA-binding protein Raly,1,8.92476,8.63658,0,7.94297,9.31493,0,8.37565,7.94532,0,5.28919,5.9482,0,8.06197,9.16953,0,8.16884,12.2221,0
RBM27__Q9P2N5,Q9P2N5,RBM27,RNA-binding protein 27,1,6.59367,9.22409,0,9.77341,7.85078,0,7.69992,7.60455,0,10.0684,8.37111,0,6.90335,9.92656,0,6.34053,9.64361,0
NUF2__Q9BZD4,Q9BZD4,NUF2,Kinetochore protein Nuf2,1,8.49144,6.36487,0,7.5513,8.04085,0,9.58016,8.10949,0,7.7632,11.1063,0,8.57717,4.72848,0,9.801,9.88576,0
MTREX__P42285,P42285,MTREX,Exosome RNA helicase MTR4,2,6.38538,6.77974,0,8.91139,7.67666,0,7.25955,7.31883,13.3286,6.67791,7.67683,0,5.97157,6.57081,0,7.83441,7.60833,0
VDAC2__P45880_1,P45880-1,VDAC2,Isoform 1 of Voltage-dependent anion-selective channel protein 2,3,7.63431,7.35437,0,7.74653,6.51913,0.576478,8.58649,6.69143,0,7.22266,6.62726,0,7.83551,7.5495,9.36049,8.4877,7.80815,0
SPCS2__Q15005,Q15005,SPCS2,Signal peptidase complex subunit 2,1,8.1294,12.3889,0,7.97294,10.8177,0,8.102,11.208,0,7.42932,9.31023,0,8.21968,7.2219,0,9.19113,0.00887882,0
ACO2__Q99798,Q99798,ACO2,"Aconitate hydratase, mitochondrial",4,8.47663,7.7364,0,6.76985,6.30901,0,7.08866,7.99212,4.04781,7.93175,8.00516,0,8.46793,8.08023,0,6.78355,6.8288,5.4821
VDAC3__Q9Y277_2,Q9Y277-2,VDAC3,Isoform 2 of Voltage-dependent anion-selective channel protein 3,2,6.36743,6.9085,0,6.47512,6.14046,0,7.31073,7.02946,0,6.2041,6.77612,0,7.86895,6.96226,14.9053,7.3755,9.67603,0
SLC4A1AP__Q9BWU0,Q9BWU0,SLC4A1AP,Kanadaptin,1,7.1288,5.95782,0,10.3463,12.6792,0,6.71978,7.82359,0,7.68765,11.3695,0,5.63786,7.2909,0,7.57683,9.78179,0
ATP5F1C__P36542,P36542,ATP5F1C,"ATP synthase subunit gamma, mitochondrial",1,5.22281,5.09476,0,5.95763,4.32289,0,5.61147,5.03494,0,4.85008,5.17405,38.4276,5.09878,5.59543,0,4.52815,5.08144,0
TMEM214__Q6NUQ4,Q6NUQ4,TMEM214,Transmembrane protein 214,1,9.71031,9.78243,0,5.80493,7.46824,0,10.1601,8.08025,0,7.49843,6.63388,0,7.49904,9.7164,0,9.65614,7.98984,0
VTA1__Q9NP79,Q9NP79,VTA1,Vacuolar protein sorting-associated protein VTA1 homolog,1,6.64142,6.09165,0,7.42788,5.46997,0,7.09185,8.28536,0,5.55346,6.49344,0,8.87913,5.50287,3.86622,8.83762,10.4288,9.43035
LBR__Q14739,Q14739,LBR,Delta(14)-sterol reductase LBR,1,4.79929,6.46298,0,9.63071,7.77808,0,5.97126,5.41953,14.8338,7.49575,6.69136,0,6.99329,8.03199,0,9.55479,6.33715,0
DCTN2__Q13561_2,Q13561-2,DCTN2,Isoform 2 of Dynactin subunit 2,1,6.43297,7.85502,0,6.55025,7.10186,15.4033,6.23379,7.3094,0,7.61478,7.60562,0,5.7951,7.3017,0,8.65487,6.14137,0
CSTF3__Q12996,Q12996,CSTF3,Cleavage stimulation factor subunit 3,1,3.23014,3.14055,27.9761,3.78895,3.74897,0,3.66692,2.65169,0,3.5885,3.51268,15.7216,2.81891,3.06666,17.553,3.4462,2.08918,0
AARS2__Q5JTZ9,Q5JTZ9,AARS2,"Alanine--tRNA ligase, mitochondrial",1,11.381,8.34947,0,2.69705,4.65322,12.0952,9.94741,7.36915,0,9.74952,6.04943,0,8.26158,6.7843,0,7.57114,5.09156,0
SAR1B__Q9Y6B6,Q9Y6B6,SAR1B,GTP-binding protein SAR1b,1,6.7995,6.28476,0,6.90798,5.74074,12.7644,7.32571,6.03302,4.89766,7.0544,6.64405,0,7.4822,6.99343,0,7.02501,8.04718,0
HDGF__P51858_3,P51858-3,HDGF,Isoform 3 of Hepatoma-derived growth factor,1,9.90598,11.0596,0,4.94515,8.47716,0,8.93908,8.42114,0,6.83016,7.31642,0,9.59632,9.44073,0,9.25625,5.81198,0
RPL30__P62888,P62888,RPL30,60S ribosomal protein L30,1,7.98448,8.04627,0,7.86268,8.76202,3.39701,7.21338,8.0062,0,7.51608,7.25455,0,7.28278,8.40867,0,8.96688,9.29901,0
COX5B__P10606,P10606,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",1,5.75701,6.77129,0,3.89251,4.93177,0,5.41575,5.3298,13.0493,5.03405,4.75833,0,4.14716,5.37567,11.3323,5.64796,5.79944,12.7576
EEF1B2__P24534,P24534,EEF1B2,Elongation factor 1-beta,3,6.51155,6.73197,5.11186,7.24742,6.08135,4.35311,7.43581,6.82223,1.33736,6.48194,6.60741,8.10159,5.79444,5.68893,0,7.10413,6.47024,2.11868
ACP1__P24666,P24666,ACP1,Low molecular weight phosphotyrosine protein phosphatase,1,7.77784,8.21505,0,12.9117,10.4042,0,7.24229,7.40385,0,7.1989,9.34241,0,10.6006,7.9244,0,10.9674,0.0113514,0
SEC31A__O94979_8,O94979-8,SEC31A,Isoform 8 of Protein transport protein Sec31A,2,4.87569,5.20763,50.6994,3.6187,3.92382,0,7.09426,4.98217,0,4.31755,3.32648,0,3.02815,3.25911,0,3.26714,2.39986,0
RAP1B__P61224,P61224,RAP1B,Ras-related protein Rap-1b,2,7.4684,8.22548,0,8.52425,7.47257,0,8.30274,7.90624,0,7.7825,8.47148,0,6.95866,7.0928,4.05958,8.01325,9.72205,0
NUDCD1__Q96RS6,Q96RS6,NUDCD1,NudC domain-containing protein 1,1,3.76787,4.31622,0,3.54982,5.12875,47.1725,3.59442,5.42891,0,3.96604,4.69435,0,3.72624,4.61748,0,4.99826,5.03913,0
SUCLG2__Q96I99_2,Q96I99-2,SUCLG2,"Isoform 2 of Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",1,4.086,4.16471,55.3457,2.78442,3.47151,0,4.29707,3.73484,0,4.48929,3.92342,0,3.96702,3.58175,0,2.40751,3.74677,0
SRRM2__Q9UQ35,Q9UQ35,SRRM2,Serine/arginine repetitive matrix protein 2,6,8.99088,8.66174,0,8.68599,8.03388,0,8.59006,8.2912,0,6.53555,7.26745,0,6.87271,6.89042,8.00091,6.72926,6.44996,0
ALYREF__Q86V81,Q86V81,ALYREF,THO complex subunit 4,2,4.78796,4.64523,0,6.27965,4.80549,0,4.5649,5.21834,21.5846,4.99819,4.79259,0,4.25045,5.19436,9.23851,5.46283,5.71581,8.46107
ARPP19__P56211,P56211,ARPP19,cAMP-regulated phosphoprotein 19,1,9.67868,6.78666,0,3.39247,5.04883,0,9.90223,8.08995,0,6.71989,7.01673,0,8.0231,5.77144,8.8,10.6381,8.02812,2.10378
RPS15A__P62244,P62244,RPS15A,40S ribosomal protein S15a,1,6.50869,7.04346,0,10.4288,8.01247,0,7.09615,6.702,0,8.52006,9.81149,0,7.49127,8.67527,0,9.21117,10.4992,0
COMT__P21964,P21964,COMT,Catechol O-methyltransferase,1,6.17166,9.23147,0,6.12202,6.6406,10.7681,7.97815,7.44335,0,7.59666,7.17235,0,6.69671,7.78075,0,8.22671,8.17148,0
CORO1C__Q9ULV4_3,Q9ULV4-3,CORO1C,Isoform 3 of Coronin-1C,2,7.37836,7.88039,0,7.30431,7.2332,0,8.95619,7.48989,0,8.00723,7.22302,0,6.86071,5.72171,5.70661,7.00985,6.99044,6.23809
GSTK1__Q9Y2Q3,Q9Y2Q3,GSTK1,Glutathione S-transferase kappa 1,1,10.7579,7.77996,0,8.97373,6.40263,0,9.12011,9.28936,0,9.86498,7.98373,0,9.93253,9.44738,0,5.64435,4.80336,0
IK__Q13123,Q13123,IK,Protein Red,1,4.73062,5.12935,0,8.26737,8.34865,0,6.07205,4.65636,0,6.41887,6.71641,0,5.39618,6.87655,23.2034,7.69611,6.48809,0
RO60__P10155,P10155,RO60,60 kDa SS-A/Ro ribonucleoprotein,1,8.64782,7.73145,0,9.70435,9.11302,0,7.16858,8.8047,0,8.0364,7.31023,0,9.10964,7.70164,0,7.25549,9.41667,0
RBM8A__Q9Y5S9,Q9Y5S9,RBM8A,RNA-binding protein 8A,1,6.1265,7.72863,0,7.90381,8.82897,0,6.08818,4.708,0,8.98361,8.53624,16.5398,6.95108,6.77505,0,7.24494,3.58521,0
IDH2__P48735,P48735,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",1,10.6816,6.82327,0,9.95041,10.9154,0,8.15765,8.57582,0,11.3159,7.41522,0,10.7337,8.32938,0,7.09026,0.0113552,0
CSDE1__O75534_4,O75534-4,CSDE1,Isoform 4 of Cold shock domain-containing protein E1,2,7.05928,6.58496,0,6.88581,5.56153,0,7.00887,6.15159,24.9948,6.10884,6.35846,0,4.86977,4.56697,0,6.09515,7.75399,0
PEF1__Q9UBV8,Q9UBV8,PEF1,Peflin,1,14.0623,9.90091,0,9.10473,9.32444,0,10.5036,10.5119,0,9.06666,5.91362,0,8.95519,5.92988,0,6.7173,0.00947036,0
IMPDH2__P12268,P12268,IMPDH2,Inosine-5'-monophosphate dehydrogenase 2,1,3.84774,3.38889,8.36905,4.56672,3.00747,0,3.53066,3.94064,49.9702,3.72619,2.7072,0,2.56874,3.15598,0,3.52091,3.69965,0
XPOT__O43592,O43592,XPOT,Exportin-T,2,5.96188,6.06818,0,5.56522,6.74714,0,5.93295,5.88573,17.5977,7.58498,7.46721,10.3028,6.16621,5.35532,0,4.87377,4.49097,0
RPL31__P62899,P62899,RPL31,60S ribosomal protein L31,1,3.45931,5.13631,0,3.12332,2.96556,0,6.79777,3.65563,0,3.77216,3.48323,36.9587,3.52155,3.2027,0,4.97713,7.3473,11.5993
GANAB__Q14697_2,Q14697-2,GANAB,Isoform 2 of Neutral alpha-glucosidase AB,1,4.38054,4.17069,0,4.63317,4.07964,0,3.17372,3.8663,45.2396,3.41841,3.67927,7.45172,3.28854,3.92252,0,4.53052,4.16529,0
SERBP1__Q8NC51,Q8NC51,SERBP1,Plasminogen activator inhibitor 1 RNA-binding protein,2,6.30318,6.10431,0,8.73395,7.1141,5.53145,8.14297,7.59147,0,8.23585,7.87766,0,5.83601,5.78249,6.35216,6.98166,9.41273,0
SF3B4__Q15427,Q15427,SF3B4,Splicing factor 3B subunit 4,1,8.82018,9.67664,0,9.72373,8.3595,0,9.85626,9.45283,0,7.1442,8.15174,0,8.37855,8.36552,0,6.96786,5.10299,0
ZNF326__Q5BKZ1,Q5BKZ1,ZNF326,DBIRD complex subunit ZNF326,1,4.828,4.18866,0,3.68684,5.94974,0,4.09722,3.55498,0,3.92166,5.90638,49.0479,4.86392,4.26669,0,5.68276,0.00525423,0
EIF3M__Q7L2H7,Q7L2H7,EIF3M,Eukaryotic translation initiation factor 3 subunit M,1,8.45772,8.75132,0,8.64784,7.37198,0,8.80649,9.7246,0,8.69956,8.29667,0,8.05613,8.1571,0,7.18668,7.84391,0
EIF6__P56537,P56537,EIF6,Eukaryotic translation initiation factor 6,1,6.6767,7.53362,0,7.09489,7.18214,0,6.36607,7.28683,0,7.84716,7.95323,0,8.06287,7.36562,16.4684,6.15788,4.00462,0
SPCS3__P61009,P61009,SPCS3,Signal peptidase complex subunit 3,1,5.37134,6.29835,0,4.45862,5.25695,29.487,6.17636,5.55322,0,5.68715,4.99313,4.52319,4.61275,5.27627,0,6.39412,5.91148,0
RPS5__P46782,P46782,RPS5,40S ribosomal protein S5,1,8.28758,7.61031,0,6.50522,7.90994,0,8.11577,5.88084,0,7.14197,7.22666,0,7.63016,5.95103,12.2934,7.98423,7.4629,0
CAPRIN1__Q14444,Q14444,CAPRIN1,Caprin-1,1,8.0064,8.7346,0,9.32973,9.32942,0,9.03683,8.63592,0,9.67508,9.12868,0,5.29647,5.85855,0,8.66594,8.30238,0
MRTO4__Q9UKD2,Q9UKD2,MRTO4,mRNA turnover protein 4 homolog,1,7.06809,7.91216,0,9.1444,9.89326,0,6.04252,6.2261,0,8.50877,7.98309,0,10.5779,9.78885,5.02793,6.49924,5.32767,0
UBAP2L__Q14157_5,Q14157-5,UBAP2L,Isoform 5 of Ubiquitin-associated protein 2-like,1,9.1597,10.1612,0,9.41627,6.37981,0,11.027,9.54437,0,6.58325,8.57734,0,6.35136,5.67268,0,8.87922,8.24786,0
VIRMA__Q69YN4,Q69YN4,VIRMA,Protein virilizer homolog,3,4.90045,4.88548,0,5.66558,5.00394,7.56218,5.45796,5.04379,15.6743,5.58741,5.64909,9.57806,5.25483,4.8827,2.96069,5.01412,6.87945,0
PPAT__Q06203,Q06203,PPAT,Amidophosphoribosyltransferase,1,6.0801,5.06834,0,5.35664,5.03608,0,5.68299,5.66767,32.9722,6.86801,5.55254,0,5.89521,4.95329,0,5.27584,5.59105,0
RSL1D1__O76021,O76021,RSL1D1,Ribosomal L1 domain-containing protein 1,1,7.61881,7.24112,0,10.3243,9.83922,0,5.6899,6.65652,0,7.00311,6.78312,0,7.04834,8.04942,0,9.62292,14.1232,0
ZNF638__Q14966,Q14966,ZNF638,Zinc finger protein 638,1,2.52439,2.94651,0,2.95283,3.70948,3.85265,2.64087,2.93719,55.5378,4.00554,3.90642,0,3.40889,3.96426,0,3.34276,4.27041,0
TIAL1__Q01085_2,Q01085-2,TIAL1,Isoform 2 of Nucleolysin TIAR,2,6.60405,6.21977,0,7.93626,7.87803,0,5.48974,6.57974,6.78042,6.48213,7.27275,8.72939,7.53118,7.18046,0,8.36954,6.94654,0
PSMA4__P25789,P25789,PSMA4,Proteasome subunit alpha type-4,1,9.09265,6.31499,0,9.47793,7.19576,0,8.5678,7.6204,0,7.58463,8.2975,6.67131,7.42584,7.1688,0,8.45304,6.12936,0
COPG2__Q9UBF2,Q9UBF2,COPG2,Coatomer subunit gamma-2,1,4.00819,5.2617,55.7796,1.41994,2.2562,0,5.13258,3.85874,0,4.61848,2.66516,0,3.61116,3.78104,0,2.51641,5.0908,0
GTSF1__Q8WW33,Q8WW33,GTSF1,Gametocyte-specific factor 1,1,6.24948,8.16925,0,11.675,9.15239,0,6.62307,6.77865,0,10.0788,9.01877,0,6.65647,7.59109,0,10.4121,7.59495,0
PWP2__Q15269,Q15269,PWP2,Periodic tryptophan protein 2 homolog,1,10.9149,8.47187,0,6.34467,8.98536,0,6.51802,7.51871,0,8.8538,11.0091,0,10.1938,12.1399,0,9.03899,0.0108575,0
PCNA__P12004,P12004,PCNA,Proliferating cell nuclear antigen,2,6.07529,6.88469,0,3.37509,6.58134,10.465,5.86795,6.19682,0,7.16379,6.72786,0,3.45457,4.68754,0,5.46471,6.37197,20.6833
CACYBP__Q9HB71,Q9HB71,CACYBP,Calcyclin-binding protein,4,7.0076,7.71268,0,7.9929,8.52467,0,7.98903,7.65113,0,8.39491,8.10771,0,8.01979,8.37596,3.87997,7.71304,8.63062,0
ATP5PO__P48047,P48047,ATP5PO,"ATP synthase subunit O, mitochondrial",2,8.38667,8.06738,0,7.38496,7.66234,0,7.77494,7.23676,0,7.44524,7.16237,0,8.76146,7.89889,8.67391,6.45388,7.0912,0
ACIN1__Q9UKV3,Q9UKV3,ACIN1,Apoptotic chromatin condensation inducer in the nucleus,3,8.35227,7.16509,0,8.85209,8.28424,0,8.14481,7.53972,0,8.06494,8.32904,0,7.51752,7.90205,5.10829,8.24339,6.49653,0
PTGES3__Q15185,Q15185,PTGES3,Prostaglandin E synthase 3,1,4.89065,5.52553,0,5.84992,3.87226,32.8409,6.21051,4.68129,0,4.78381,4.49639,0,6.69073,6.25148,0,4.8646,9.04195,0
UBE2V2__Q15819,Q15819,UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2,1,8.50129,9.55929,0,6.12834,7.90388,0,8.34885,7.52785,0,8.00626,6.70259,0,9.57502,10.7627,0,9.10151,7.88243,0
NUP98__P52948,P52948,NUP98,Nuclear pore complex protein Nup98-Nup96,1,5.79917,6.46207,0,3.07631,6.86677,13.4396,8.75772,8.31716,0,6.45359,7.19932,0.816209,9.87073,7.83941,0,6.99249,8.1094,0
SMAP2__Q8WU79,Q8WU79,SMAP2,Stromal membrane-associated protein 2,1,9.9538,9.67236,0,8.00595,7.05243,0,9.45826,9.20822,0,10.0124,10.1458,0,7.80275,6.67028,0,12.0091,0.00862795,0
SF3A3__Q12874,Q12874,SF3A3,Splicing factor 3A subunit 3,1,5.96279,6.98349,0,9.34513,7.69762,0,7.10731,7.26141,0,8.26355,8.95162,3.2984,7.52297,6.76264,8.14085,6.93019,5.77204,0
AKR1D1__P51857,P51857,AKR1D1,Aldo-keto reductase family 1 member D1,1,11.5561,13.3759,0,10.606,8.73135,0,8.88273,9.05434,0,6.14336,7.97497,0,8.58006,6.53133,0,8.55468,0.00919226,0
RPL15__P61313,P61313,RPL15,60S ribosomal protein L15,1,8.49425,7.5135,0,6.93512,8.29085,0,10.3084,8.71194,0,7.84732,7.34396,0,7.99042,7.27724,0,9.17363,10.1134,0
AFDN__P55196_5,P55196-5,AFDN,Isoform 5 of Afadin,1,5.95466,11.074,0,9.69265,8.03771,0,12.0998,11.1602,0,10.2116,10.0418,0,8.40485,6.72919,0,6.58454,0.00896991,0
PMPCB__O75439,O75439,PMPCB,Mitochondrial-processing peptidase subunit beta,1,10.0305,7.70233,0,8.76407,6.80922,0,7.8393,8.61335,0,8.76627,8.60107,0,7.92768,8.35979,4.63999,6.7727,5.1737,0
RAB11B__Q15907,Q15907,RAB11B,Ras-related protein Rab-11B,1,10.5072,7.6484,0,11.2686,7.42791,0,9.86932,9.87477,0,6.25133,5.67877,0,5.27778,6.86152,0,5.83971,13.4947,0
HMGB3__O15347,O15347,HMGB3,High mobility group protein B3,1,7.49435,6.92707,0,9.06547,8.55969,0,7.1184,7.05164,0,7.36509,7.40732,0,7.99558,7.0645,7.69635,7.49623,6.27856,2.47976
CD2AP__Q9Y5K6,Q9Y5K6,CD2AP,CD2-associated protein,1,6.33831,6.25768,0,4.25428,4.14974,0,7.20142,7.34793,39.5232,6.92271,4.97061,0,5.81532,2.68693,0,4.52575,0.00612903,0
RPL27A__P46776,P46776,RPL27A,60S ribosomal protein L27a,2,7.54703,7.12252,0,6.79619,5.61643,0,8.85444,7.75327,0,4.26839,5.74599,10.0423,5.12015,5.35071,8.10488,4.96243,5.49283,7.22243
EIF5__P55010,P55010,EIF5,Eukaryotic translation initiation factor 5,3,8.74607,10.2656,0,6.62472,6.49656,0,8.66339,10.0798,0,8.03508,8.72608,0,7.26604,6.3334,0,8.24821,10.5151,0
TXN__P10599,P10599,TXN,Thioredoxin,2,6.87293,6.98508,0,6.09279,5.8937,0,7.11645,7.15449,0,6.74383,5.95497,13.2232,8.06259,6.95518,5.80903,7.87793,5.25781,0
RPL18__Q07020,Q07020,RPL18,60S ribosomal protein L18,2,7.58877,8.58518,0,8.44564,7.29212,0,9.52839,7.80007,0,7.77117,6.63929,0,7.47534,6.9424,4.59529,8.9846,8.35174,0
MCCC2__Q9HCC0,Q9HCC0,MCCC2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",2,10.8678,8.45046,0,5.86452,4.89424,0,8.34191,8.88718,0,8.0245,7.83624,0.159306,9.11467,9.75874,5.42787,6.69051,5.68201,0
XP32__Q5T750,Q5T750,XP32,Skin-specific protein 32,1,7.82167,5.4426,0,2.68946,2.85002,12.4362,9.25217,4.69502,0,4.27453,5.05548,0,4.5278,3.7133,0,6.61218,3.96172,26.6679
CTNNBL1__Q8WYA6,Q8WYA6,CTNNBL1,Beta-catenin-like protein 1,1,10.1476,9.92939,0,10.5356,10.7814,0,6.70287,5.92111,0,6.66465,9.88824,0,10.8246,8.70204,0,9.89101,0.011563,0
GNG13__Q9P2W3,Q9P2W3,GNG13,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13,1,6.38024,6.6408,0,4.95309,5.49415,0,6.84915,6.71731,0,7.16627,6.65771,0,6.74823,7.65502,9.36728,5.55416,7.77283,12.0437
DNAJB1__P25685,P25685,DNAJB1,DnaJ homolog subfamily B member 1,1,10.2006,11.6111,0,11.514,9.67729,0,10.1635,11.0685,0,8.18627,6.87961,0,8.30246,8.13875,0,4.2492,0.00867353,0
CZIB__Q9NWV4,Q9NWV4,CZIB,CXXC motif containing zinc binding protein,1,9.53522,6.32522,0,10.0351,10.7298,0,9.59011,9.11139,0,8.15774,10.7934,0,8.00788,6.7827,0,10.9226,0.00877434,0
PHGDH__O43175,O43175,PHGDH,D-3-phosphoglycerate dehydrogenase,1,11.2571,9.24046,0,10.7697,6.5647,0,11.8324,12.9017,0,6.97311,9.5169,0,7.79078,5.959,0,7.18571,0.00844466,0
PRKACB__P22694_2,P22694-2,PRKACB,Isoform 2 of cAMP-dependent protein kinase catalytic subunit beta,1,7.15104,7.89544,0,4.63375,5.07384,0,8.42593,10.6456,0,8.39042,11.5751,0,5.05743,7.94013,0,10.0401,13.1712,0
GRPEL1__Q9HAV7,Q9HAV7,GRPEL1,"GrpE protein homolog 1, mitochondrial",1,8.80985,7.81852,0,5.03975,6.00618,22.2428,8.32324,5.45499,0,7.20246,6.55842,0,5.88029,6.71705,0,4.31909,5.62737,0
BOLA2__Q9H3K6,Q9H3K6,BOLA2,BolA-like protein 2,1,10.4822,10.0725,0,8.40258,9.38953,0,14.4108,10.3621,0,3.91987,7.38643,0,7.00721,9.26643,0,9.29276,0.00759,0
HCFC1__P51610_4,P51610-4,HCFC1,Isoform 4 of Host cell factor 1,1,8.53546,9.38152,0,7.83574,8.49536,0,8.2852,9.13892,0,7.68745,8.17923,0,7.85953,8.53668,0,9.29302,6.7719,0
G6PD__P11413_2,P11413-2,G6PD,Isoform Long of Glucose-6-phosphate 1-dehydrogenase,1,8.10194,7.98503,0,5.45203,4.46391,0,7.56067,6.15943,20.4509,5.34537,5.95317,0,8.6271,8.45464,0,6.30836,5.1375,0
BCL2L2__Q92843_2,Q92843-2,BCL2L2,Isoform 3 of Bcl-2-like protein 2,3,8.23366,8.93929,0,4.95213,7.19113,0,6.53136,7.04533,0,5.18213,5.83366,0,7.5566,8.51264,11.6025,5.44225,8.42763,4.54967
TBPL2__Q6SJ96,Q6SJ96,TBPL2,TATA box-binding protein-like 2,1,7.76245,6.59542,0,11.1074,11.342,0,6.63014,6.6174,0,8.75986,9.1783,0,7.07204,8.01829,0,7.81713,9.09962,0
MRPS24__Q96EL2,Q96EL2,MRPS24,"28S ribosomal protein S24, mitochondrial",1,2.17769,5.29777,0,5.46451,6.0008,0,4.51888,4.27321,39.9193,6.07599,4.63127,0,4.1164,6.93121,0,4.2744,6.31857,0
RAC1__P63000_2,P63000-2,RAC1,Isoform B of Ras-related C3 botulinum toxin substrate 1,1,8.94459,7.19949,0,9.37753,7.7765,0,7.9204,7.43861,0,8.07552,6.95783,10.2817,7.25966,6.65477,0,7.23018,4.88317,0
SUMO3__P55854_2,P55854-2,SUMO3,Isoform 2 of Small ubiquitin-related modifier 3,2,7.99141,7.28921,0,5.24068,6.13342,0,7.94496,8.16227,0,5.13321,5.62265,0,13.4807,16.1826,4.47838,4.71291,4.81673,2.81089
RPS23__P62266,P62266,RPS23,40S ribosomal protein S23,1,6.47301,7.57366,0,10.6403,10.0472,0,7.65966,7.23995,0,8.37629,9.38945,0,7.67877,8.28612,0,6.6824,9.95321,0
NUP155__O75694,O75694,NUP155,Nuclear pore complex protein Nup155,1,5.93076,5.75825,0,3.32936,5.96422,0,7.94015,7.46043,0,4.08432,7.24622,22.5235,8.51631,6.74122,0,5.50384,9.00143,0
BUB3__O43684,O43684,BUB3,Mitotic checkpoint protein BUB3,1,7.6225,7.68391,0,8.90738,8.87079,0,7.77117,8.15433,0,8.45143,9.40658,0,7.68946,7.24386,0,9.9594,8.23918,0
TRA2B__P62995,P62995,TRA2B,Transformer-2 protein homolog beta,2,6.65114,6.62455,0,10.9583,9.99671,0,6.99686,7.30652,0,9.07012,9.22314,0,8.04381,8.08778,0,8.44671,8.59438,0
GLE1__Q53GS7,Q53GS7,GLE1,Nucleoporin GLE1,1,10.2364,6.77892,0,4.02851,5.70827,0,10.25,10.7078,0,7.5966,8.87014,0,10.5878,11.0651,0,5.27569,8.89481,0
MACROD1__Q9BQ69,Q9BQ69,MACROD1,ADP-ribose glycohydrolase MACROD1,1,10.7424,9.18092,0,6.231,6.82712,0,8.33964,8.66801,0,7.57363,7.38594,0,8.78287,10.63,0,6.29883,9.33966,0
RPS28__P62857,P62857,RPS28,40S ribosomal protein S28,1,16.0339,12.4015,0,4.29271,6.59838,0,13.4448,11.8243,0,4.50461,6.56397,0,10.1278,8.22439,0,5.97307,0.0105442,0
